defecto_id,proyecto_id,tipo_defecto_id,fase_id,severidad,descripcion,fecha_registro,metadata_extraccion
1788,752,28,9,Baja,Mantenibilidad: Complejidad ciclomática en módulo de catálogo.,2024-11-25,0
1789,752,35,3,Media,Portabilidad: Diferencias de runtime en módulo de usuario.,2024-09-15,0
1790,752,10,10,Media,Rendimiento: Caching incorrecto en módulo de UI.,2024-12-17,0
1791,752,9,10,Baja,Rendimiento: N+1 queries en módulo de datos.,2025-01-16,0
1792,752,15,14,Baja,Seguridad: Deserialización peligrosa en módulo de catálogo.,2024-10-01,0
1793,755,25,15,Baja,Compatibilidad: Versionado API en módulo de pago.,2023-05-01,0
1794,755,22,4,Baja,Compatibilidad: Navegador/OS en módulo de catálogo.,2023-09-16,0
1795,755,44,12,Baja,Documentación: Comentarios engañosos en módulo de datos.,2023-10-11,0
1796,755,46,13,Baja,Documentación: Formato incorrecto en módulo de datos.,2022-06-19,0
1797,755,3,8,Media,Funcionalidad: Reglas de negocio en módulo de catálogo.,2023-05-10,0
1798,755,27,5,Media,Mantenibilidad: Duplicación/código espagueti en módulo de UI.,2023-05-07,0
1799,755,16,13,Baja,Seguridad: XXE en módulo de datos.,2022-05-22,0
1800,755,12,2,Alta,Seguridad: Inyección SQL en módulo de API.,2023-02-18,0
1801,755,20,1,Media,Usabilidad: Diseño inconsistente en módulo de API.,2023-03-30,0
1802,756,48,4,Baja,Otros: Datos de prueba en módulo de autenticación.,2021-10-12,0
1803,756,15,13,Alta,Seguridad: Deserialización peligrosa en módulo de usuario.,2021-07-13,0
1804,759,23,5,Baja,Compatibilidad: Resolución/dispositivo en módulo de pago.,2021-09-07,0
1805,759,41,9,Media,Fiabilidad: Estados inconsistentes en módulo de usuario.,2021-06-30,0
1806,759,37,5,Baja,Fiabilidad: Condiciones de carrera en módulo de API.,2021-06-18,0
1807,759,39,9,Baja,Fiabilidad: Time-outs en módulo de pago.,2021-07-25,0
1808,759,7,8,Baja,Rendimiento: Uso excesivo de CPU en módulo de usuario.,2021-06-08,0
1809,759,10,6,Baja,Rendimiento: Caching incorrecto en módulo de catálogo.,2021-05-18,0
1810,759,14,13,Media,Seguridad: Exposición de datos en módulo de API.,2021-03-23,0
1811,759,21,3,Baja,Usabilidad: Feedback insuficiente en módulo de catálogo.,2021-10-13,0
1812,760,30,5,Baja,Mantenibilidad: Falta de pruebas en módulo de pago.,2023-03-09,0
1813,760,8,11,Media,Rendimiento: Bloqueos/contención en módulo de datos.,2022-12-31,0
1814,760,10,10,Baja,Rendimiento: Caching incorrecto en módulo de catálogo.,2022-11-24,0
1815,760,13,6,Baja,Seguridad: Autorización rota en módulo de API.,2023-01-19,0
1816,762,45,8,Media,Documentación: Falta de ejemplo en módulo de catálogo.,2020-09-06,0
1817,762,30,6,Baja,Mantenibilidad: Falta de pruebas en módulo de usuario.,2021-05-23,0
1818,762,7,10,Baja,Rendimiento: Uso excesivo de CPU en módulo de autenticación.,2020-11-24,0
1819,762,9,10,Baja,Rendimiento: N+1 queries en módulo de UI.,2021-09-23,0
1820,762,10,3,Baja,Rendimiento: Caching incorrecto en módulo de datos.,2021-11-03,0
1821,762,19,6,Baja,Usabilidad: Etiquetas/ayuda en módulo de API.,2022-04-19,0
1822,763,46,12,Media,Documentación: Formato incorrecto en módulo de API.,2023-02-01,0
1823,763,46,12,Media,Documentación: Formato incorrecto en módulo de pago.,2022-06-23,0
1824,763,39,9,Baja,Fiabilidad: Time-outs en módulo de usuario.,2022-03-21,0
1825,763,3,6,Alta,Funcionalidad: Reglas de negocio en módulo de API.,2022-11-09,0
1826,763,27,8,Baja,Mantenibilidad: Duplicación/código espagueti en módulo de API.,2023-03-16,0
1827,763,12,3,Media,Seguridad: Inyección SQL en módulo de catálogo.,2022-06-08,0
1828,763,17,11,Baja,Usabilidad: Accesibilidad en módulo de datos.,2022-11-08,0
1829,763,19,6,Baja,Usabilidad: Etiquetas/ayuda en módulo de catálogo.,2022-06-19,0
1830,765,4,6,Baja,Funcionalidad: Validación de entradas en módulo de datos.,2025-01-08,0
1831,765,3,5,Media,Funcionalidad: Reglas de negocio en módulo de datos.,2025-02-02,0
1832,765,1,5,Baja,Funcionalidad: Lógica/algoritmo en módulo de autenticación.,2025-04-17,0
1833,765,50,4,Baja,Otros: Terceros en módulo de usuario.,2024-12-16,0
1834,765,48,3,Baja,Otros: Datos de prueba en módulo de autenticación.,2025-04-26,0
1835,765,18,7,Baja,Usabilidad: Flujo confuso en módulo de UI.,2024-12-28,0
1836,767,26,2,Baja,Compatibilidad: Localización en módulo de datos.,2023-12-13,0
1837,767,43,6,Baja,Documentación: Guías incompletas en módulo de catálogo.,2023-12-30,0
1838,767,37,6,Baja,Fiabilidad: Condiciones de carrera en módulo de UI.,2023-06-18,0
1839,767,2,5,Media,Funcionalidad: Requisitos mal interpretados en módulo de pago.,2023-12-20,0
1840,767,13,9,Alta,Seguridad: Autorización rota en módulo de reportes.,2023-07-12,0
1841,768,24,13,Media,Compatibilidad: Dependencias/bibliotecas en módulo de pago.,2023-12-02,0
1842,768,25,4,Media,Compatibilidad: Versionado API en módulo de catálogo.,2022-09-15,0
1843,768,23,9,Alta,Compatibilidad: Resolución/dispositivo en módulo de UI.,2023-03-28,0
1844,768,22,5,Media,Compatibilidad: Navegador/OS en módulo de datos.,2023-11-13,0
1845,768,41,7,Baja,Fiabilidad: Estados inconsistentes en módulo de autenticación.,2024-02-10,0
1846,768,40,14,Alta,Fiabilidad: Reintentos/retornos en módulo de reportes.,2023-01-17,0
1847,768,41,12,Alta,Fiabilidad: Estados inconsistentes en módulo de UI.,2024-04-08,0
1848,768,5,1,Baja,Funcionalidad: Cálculo numérico en módulo de autenticación.,2023-03-07,0
1849,768,4,3,Alta,Funcionalidad: Validación de entradas en módulo de pago.,2024-02-25,0
1850,768,3,6,Baja,Funcionalidad: Reglas de negocio en módulo de UI.,2024-03-16,0
1851,768,30,8,Baja,Mantenibilidad: Falta de pruebas en módulo de autenticación.,2024-05-15,0
1852,768,48,12,Media,Otros: Datos de prueba en módulo de pago.,2023-05-30,0
1853,768,47,11,Baja,Otros: Config. errónea en módulo de datos.,2023-09-26,0
1854,768,10,7,Media,Rendimiento: Caching incorrecto en módulo de autenticación.,2022-12-11,0
1855,768,8,10,Media,Rendimiento: Bloqueos/contención en módulo de catálogo.,2023-05-22,0
1856,768,20,2,Baja,Usabilidad: Diseño inconsistente en módulo de reportes.,2024-04-02,0
1857,768,21,2,Baja,Usabilidad: Feedback insuficiente en módulo de reportes.,2024-06-22,0
1858,768,20,9,Baja,Usabilidad: Diseño inconsistente en módulo de catálogo.,2024-05-22,0
1859,771,28,2,Baja,Mantenibilidad: Complejidad ciclomática en módulo de API.,2020-11-10,0
1860,771,30,11,Media,Mantenibilidad: Falta de pruebas en módulo de datos.,2021-01-17,0
1861,771,47,8,Baja,Otros: Config. errónea en módulo de API.,2020-11-19,0
1862,771,8,4,Media,Rendimiento: Bloqueos/contención en módulo de datos.,2021-01-08,0
1863,771,14,2,Baja,Seguridad: Exposición de datos en módulo de usuario.,2021-03-01,0
1864,773,31,11,Alta,Mantenibilidad: Acoplamiento alto en módulo de pago.,2023-12-16,0
1865,773,32,11,Baja,Portabilidad: Rutas/FS en módulo de catálogo.,2023-10-10,0
1866,773,13,3,Media,Seguridad: Autorización rota en módulo de usuario.,2023-11-30,0
1867,773,21,15,Baja,Usabilidad: Feedback insuficiente en módulo de datos.,2023-12-22,0
1868,774,45,1,Baja,Documentación: Falta de ejemplo en módulo de usuario.,2024-11-03,0
1869,774,38,3,Baja,Fiabilidad: Fugas de recursos en módulo de pago.,2024-03-22,0
1870,774,4,6,Baja,Funcionalidad: Validación de entradas en módulo de datos.,2024-05-07,0
1871,774,2,6,Media,Funcionalidad: Requisitos mal interpretados en módulo de reportes.,2024-10-15,0
1872,774,28,9,Media,Mantenibilidad: Complejidad ciclomática en módulo de UI.,2024-10-17,0
1873,774,33,15,Media,Portabilidad: Endianness/arqu. en módulo de datos.,2024-08-04,0
1874,774,14,11,Media,Seguridad: Exposición de datos en módulo de UI.,2024-04-10,0
1875,774,19,12,Alta,Usabilidad: Etiquetas/ayuda en módulo de API.,2024-11-05,0
1876,776,41,6,Media,Fiabilidad: Estados inconsistentes en módulo de UI.,2024-04-02,0
1877,776,39,7,Media,Fiabilidad: Time-outs en módulo de reportes.,2023-01-19,0
1878,776,3,6,Baja,Funcionalidad: Reglas de negocio en módulo de autenticación.,2024-03-04,0
1879,776,35,13,Alta,Portabilidad: Diferencias de runtime en módulo de autenticación.,2022-08-26,0
1880,776,19,11,Baja,Usabilidad: Etiquetas/ayuda en módulo de UI.,2024-05-03,0
1881,777,45,6,Baja,Documentación: Falta de ejemplo en módulo de reportes.,2025-07-29,0
1882,777,33,14,Baja,Portabilidad: Endianness/arqu. en módulo de pago.,2023-11-21,0
1883,778,5,6,Media,Funcionalidad: Cálculo numérico en módulo de autenticación.,2021-12-28,0
1884,778,47,13,Media,Otros: Config. errónea en módulo de datos.,2021-03-31,0
1885,779,24,11,Media,Compatibilidad: Dependencias/bibliotecas en módulo de autenticación.,2024-05-22,0
1886,779,46,13,Baja,Documentación: Formato incorrecto en módulo de autenticación.,2025-01-18,0
1887,779,38,9,Baja,Fiabilidad: Fugas de recursos en módulo de pago.,2024-08-21,0
1888,779,5,2,Baja,Funcionalidad: Cálculo numérico en módulo de autenticación.,2024-07-26,0
1889,779,3,5,Baja,Funcionalidad: Reglas de negocio en módulo de catálogo.,2025-02-11,0
1890,779,31,5,Baja,Mantenibilidad: Acoplamiento alto en módulo de catálogo.,2024-09-28,0
1891,779,8,10,Baja,Rendimiento: Bloqueos/contención en módulo de usuario.,2024-08-19,0
1892,779,20,6,Alta,Usabilidad: Diseño inconsistente en módulo de catálogo.,2024-07-14,0
1893,783,1,1,Baja,Funcionalidad: Lógica/algoritmo en módulo de datos.,2025-11-23,0
1894,783,17,15,Media,Usabilidad: Accesibilidad en módulo de catálogo.,2025-11-23,0
1895,785,44,12,Baja,Documentación: Comentarios engañosos en módulo de reportes.,2022-04-25,0
1896,785,10,11,Baja,Rendimiento: Caching incorrecto en módulo de catálogo.,2022-07-07,0
1897,785,13,11,Baja,Seguridad: Autorización rota en módulo de datos.,2022-02-27,0
1898,788,22,6,Baja,Compatibilidad: Navegador/OS en módulo de reportes.,2024-02-29,0
1899,788,42,12,Baja,Documentación: Especificación desactualizada en módulo de API.,2024-03-12,0
1900,788,29,9,Baja,Mantenibilidad: Nombres pobres en módulo de reportes.,2024-10-03,0
1901,788,13,5,Media,Seguridad: Autorización rota en módulo de datos.,2024-05-21,0
1902,790,5,10,Baja,Funcionalidad: Cálculo numérico en módulo de usuario.,2025-11-02,0
1903,790,1,5,Baja,Funcionalidad: Lógica/algoritmo en módulo de catálogo.,2025-11-01,0
1904,790,4,3,Baja,Funcionalidad: Validación de entradas en módulo de usuario.,2025-10-26,0
1905,790,3,5,Baja,Funcionalidad: Reglas de negocio en módulo de catálogo.,2025-10-26,0
1906,790,30,6,Media,Mantenibilidad: Falta de pruebas en módulo de pago.,2025-11-04,0
1907,790,28,12,Baja,Mantenibilidad: Complejidad ciclomática en módulo de datos.,2025-11-13,0
1908,790,12,6,Media,Seguridad: Inyección SQL en módulo de catálogo.,2025-10-28,0
1909,792,37,8,Alta,Fiabilidad: Condiciones de carrera en módulo de usuario.,2023-05-09,0
1910,792,41,7,Alta,Fiabilidad: Estados inconsistentes en módulo de UI.,2023-03-20,0
1911,792,2,2,Media,Funcionalidad: Requisitos mal interpretados en módulo de usuario.,2023-11-11,0
1912,792,27,10,Baja,Mantenibilidad: Duplicación/código espagueti en módulo de catálogo.,2023-04-25,0
1913,792,28,5,Baja,Mantenibilidad: Complejidad ciclomática en módulo de API.,2022-06-24,0
1914,792,35,5,Baja,Portabilidad: Diferencias de runtime en módulo de autenticación.,2023-09-23,0
1915,795,18,5,Media,Usabilidad: Flujo confuso en módulo de catálogo.,2022-10-15,0
1916,797,21,2,Baja,Usabilidad: Feedback insuficiente en módulo de datos.,2025-07-10,0
1917,801,27,2,Baja,Mantenibilidad: Duplicación/código espagueti en módulo de pago.,2020-11-12,0
1918,801,16,3,Media,Seguridad: XXE en módulo de pago.,2020-11-07,0
1919,801,18,12,Baja,Usabilidad: Flujo confuso en módulo de datos.,2020-09-03,0
1920,801,21,1,Media,Usabilidad: Feedback insuficiente en módulo de datos.,2020-10-10,0
1921,803,45,12,Baja,Documentación: Falta de ejemplo en módulo de API.,2024-07-04,0
1922,803,37,7,Baja,Fiabilidad: Condiciones de carrera en módulo de datos.,2024-09-16,0
1923,803,50,13,Baja,Otros: Terceros en módulo de reportes.,2024-09-05,0
1924,808,1,3,Baja,Funcionalidad: Lógica/algoritmo en módulo de catálogo.,2025-05-15,0
1925,808,51,7,Alta,Otros: Desconocido en módulo de usuario.,2025-09-14,0
1926,808,17,6,Alta,Usabilidad: Accesibilidad en módulo de UI.,2025-08-29,0
1927,808,20,4,Baja,Usabilidad: Diseño inconsistente en módulo de autenticación.,2025-08-12,0
1928,814,22,7,Baja,Compatibilidad: Navegador/OS en módulo de reportes.,2024-08-11,0
1929,814,38,9,Media,Fiabilidad: Fugas de recursos en módulo de reportes.,2025-07-26,0
1930,814,40,5,Alta,Fiabilidad: Reintentos/retornos en módulo de usuario.,2024-08-03,0
1931,814,1,5,Media,Funcionalidad: Lógica/algoritmo en módulo de API.,2025-08-02,0
1932,814,3,5,Baja,Funcionalidad: Reglas de negocio en módulo de pago.,2025-03-15,0
1933,814,1,6,Baja,Funcionalidad: Lógica/algoritmo en módulo de pago.,2025-04-09,0
1934,814,27,3,Baja,Mantenibilidad: Duplicación/código espagueti en módulo de autenticación.,2024-08-03,0
1935,814,27,11,Media,Mantenibilidad: Duplicación/código espagueti en módulo de usuario.,2025-01-24,0
1936,814,34,4,Baja,Portabilidad: Dependencias SO en módulo de reportes.,2025-07-12,0
1937,814,8,4,Baja,Rendimiento: Bloqueos/contención en módulo de usuario.,2025-05-04,0
1938,820,22,5,Baja,Compatibilidad: Navegador/OS en módulo de pago.,2021-08-05,0
1939,820,46,11,Baja,Documentación: Formato incorrecto en módulo de usuario.,2022-12-22,0
1940,820,42,5,Media,Documentación: Especificación desactualizada en módulo de reportes.,2022-09-02,0
1941,820,38,7,Alta,Fiabilidad: Fugas de recursos en módulo de UI.,2023-04-06,0
1942,820,38,6,Media,Fiabilidad: Fugas de recursos en módulo de API.,2021-04-17,0
1943,820,38,3,Alta,Fiabilidad: Fugas de recursos en módulo de reportes.,2022-10-17,0
1944,820,3,5,Baja,Funcionalidad: Reglas de negocio en módulo de UI.,2021-05-05,0
1945,820,2,8,Media,Funcionalidad: Requisitos mal interpretados en módulo de API.,2023-04-02,0
1946,820,8,7,Media,Rendimiento: Bloqueos/contención en módulo de autenticación.,2021-07-18,0
1947,820,16,2,Media,Seguridad: XXE en módulo de API.,2023-03-13,0
1948,825,33,11,Media,Portabilidad: Endianness/arqu. en módulo de datos.,2022-07-03,0
1949,825,7,1,Media,Rendimiento: Uso excesivo de CPU en módulo de UI.,2023-02-15,0
1950,825,12,11,Media,Seguridad: Inyección SQL en módulo de usuario.,2022-03-01,0
1951,829,23,8,Media,Compatibilidad: Resolución/dispositivo en módulo de reportes.,2024-11-25,0
1952,829,26,8,Baja,Compatibilidad: Localización en módulo de API.,2025-03-31,0
1953,829,38,2,Baja,Fiabilidad: Fugas de recursos en módulo de usuario.,2024-12-04,0
1954,829,7,10,Media,Rendimiento: Uso excesivo de CPU en módulo de catálogo.,2025-09-10,0
1955,830,42,7,Baja,Documentación: Especificación desactualizada en módulo de API.,2021-02-15,0
1956,830,28,3,Baja,Mantenibilidad: Complejidad ciclomática en módulo de autenticación.,2021-01-13,0
1957,830,30,12,Baja,Mantenibilidad: Falta de pruebas en módulo de catálogo.,2020-10-30,0
1958,830,51,6,Media,Otros: Desconocido en módulo de usuario.,2021-08-07,0
1959,830,13,7,Baja,Seguridad: Autorización rota en módulo de pago.,2021-04-25,0
1960,833,29,10,Baja,Mantenibilidad: Nombres pobres en módulo de UI.,2020-07-14,0
1961,833,30,11,Baja,Mantenibilidad: Falta de pruebas en módulo de API.,2021-02-23,0
1962,833,6,10,Media,Rendimiento: Consultas ineficientes en módulo de datos.,2021-02-13,0
1963,833,6,10,Alta,Rendimiento: Consultas ineficientes en módulo de usuario.,2021-08-21,0
1964,837,25,15,Media,Compatibilidad: Versionado API en módulo de usuario.,2024-09-04,0
1965,837,46,12,Media,Documentación: Formato incorrecto en módulo de pago.,2024-07-09,0
1966,837,4,5,Media,Funcionalidad: Validación de entradas en módulo de catálogo.,2023-12-26,0
1967,841,4,5,Media,Funcionalidad: Validación de entradas en módulo de UI.,2022-12-27,0
1968,841,29,3,Media,Mantenibilidad: Nombres pobres en módulo de API.,2023-10-31,0
1969,842,28,3,Baja,Mantenibilidad: Complejidad ciclomática en módulo de UI.,2023-02-08,0
1970,842,18,5,Baja,Usabilidad: Flujo confuso en módulo de API.,2022-10-08,0
1971,844,44,1,Baja,Documentación: Comentarios engañosos en módulo de pago.,2021-08-28,0
1972,844,10,10,Baja,Rendimiento: Caching incorrecto en módulo de UI.,2023-02-03,0
1973,847,38,4,Baja,Fiabilidad: Fugas de recursos en módulo de pago.,2021-07-13,0
1974,847,1,6,Baja,Funcionalidad: Lógica/algoritmo en módulo de datos.,2022-07-09,0
1975,847,1,11,Baja,Funcionalidad: Lógica/algoritmo en módulo de usuario.,2022-09-11,0
1976,847,2,6,Alta,Funcionalidad: Requisitos mal interpretados en módulo de API.,2022-12-02,0
1977,847,20,6,Baja,Usabilidad: Diseño inconsistente en módulo de datos.,2021-04-26,0
1978,848,38,5,Media,Fiabilidad: Fugas de recursos en módulo de catálogo.,2024-09-25,0
1979,848,33,15,Media,Portabilidad: Endianness/arqu. en módulo de pago.,2024-08-08,0
1980,848,16,9,Alta,Seguridad: XXE en módulo de reportes.,2023-10-21,0
1981,850,42,11,Baja,Documentación: Especificación desactualizada en módulo de catálogo.,2020-12-11,0
1982,850,37,7,Media,Fiabilidad: Condiciones de carrera en módulo de reportes.,2020-08-09,0
1983,850,37,14,Alta,Fiabilidad: Condiciones de carrera en módulo de API.,2020-11-26,0
1984,850,28,5,Baja,Mantenibilidad: Complejidad ciclomática en módulo de reportes.,2020-09-14,0
1985,850,27,9,Baja,Mantenibilidad: Duplicación/código espagueti en módulo de datos.,2021-01-05,0
1986,850,20,6,Baja,Usabilidad: Diseño inconsistente en módulo de API.,2020-10-28,0
1987,851,4,8,Baja,Funcionalidad: Validación de entradas en módulo de UI.,2025-08-08,0
1988,852,24,10,Baja,Compatibilidad: Dependencias/bibliotecas en módulo de pago.,2025-09-12,0
1989,852,38,4,Baja,Fiabilidad: Fugas de recursos en módulo de catálogo.,2024-05-30,0
1990,852,2,9,Baja,Funcionalidad: Requisitos mal interpretados en módulo de reportes.,2024-11-05,0
1991,852,12,13,Baja,Seguridad: Inyección SQL en módulo de usuario.,2025-07-21,0
1992,852,18,11,Media,Usabilidad: Flujo confuso en módulo de UI.,2024-07-23,0
1993,853,43,2,Baja,Documentación: Guías incompletas en módulo de catálogo.,2024-10-01,0
1994,853,1,6,Media,Funcionalidad: Lógica/algoritmo en módulo de autenticación.,2024-09-11,0
1995,853,4,2,Media,Funcionalidad: Validación de entradas en módulo de API.,2024-01-09,0
1996,853,2,5,Alta,Funcionalidad: Requisitos mal interpretados en módulo de autenticación.,2024-08-11,0
1997,853,35,4,Media,Portabilidad: Diferencias de runtime en módulo de autenticación.,2024-04-10,0
1998,853,9,10,Media,Rendimiento: N+1 queries en módulo de autenticación.,2023-12-31,0
1999,853,21,1,Baja,Usabilidad: Feedback insuficiente en módulo de pago.,2023-09-26,0
2000,857,22,11,Baja,Compatibilidad: Navegador/OS en módulo de autenticación.,2024-02-02,0
2001,857,23,4,Media,Compatibilidad: Resolución/dispositivo en módulo de UI.,2024-06-02,0
2002,857,42,12,Media,Documentación: Especificación desactualizada en módulo de usuario.,2024-02-18,0
2003,857,5,3,Media,Funcionalidad: Cálculo numérico en módulo de pago.,2024-03-26,0
2004,857,3,8,Baja,Funcionalidad: Reglas de negocio en módulo de datos.,2023-11-24,0
2005,857,47,13,Baja,Otros: Config. errónea en módulo de usuario.,2024-07-05,0
2006,857,48,4,Baja,Otros: Datos de prueba en módulo de API.,2023-12-12,0
2007,857,10,14,Media,Rendimiento: Caching incorrecto en módulo de UI.,2024-09-02,0
2008,857,11,11,Media,Seguridad: XSS en módulo de catálogo.,2023-11-11,0
2009,857,19,6,Baja,Usabilidad: Etiquetas/ayuda en módulo de catálogo.,2023-12-29,0
2010,859,45,12,Baja,Documentación: Falta de ejemplo en módulo de reportes.,2024-02-23,0
2011,859,30,1,Alta,Mantenibilidad: Falta de pruebas en módulo de UI.,2024-02-24,0
2012,860,39,5,Alta,Fiabilidad: Time-outs en módulo de datos.,2025-08-12,0
2013,860,40,5,Baja,Fiabilidad: Reintentos/retornos en módulo de datos.,2025-05-10,0
2014,860,28,8,Baja,Mantenibilidad: Complejidad ciclomática en módulo de usuario.,2025-10-05,0
2015,863,2,11,Alta,Funcionalidad: Requisitos mal interpretados en módulo de autenticación.,2024-09-11,0
2016,863,36,11,Baja,Portabilidad: Script deploy en módulo de autenticación.,2024-08-18,0
2017,863,15,9,Alta,Seguridad: Deserialización peligrosa en módulo de UI.,2024-10-05,0
2018,863,19,8,Baja,Usabilidad: Etiquetas/ayuda en módulo de autenticación.,2024-06-08,0
2019,865,43,12,Media,Documentación: Guías incompletas en módulo de datos.,2025-02-08,0
2020,865,43,7,Media,Documentación: Guías incompletas en módulo de UI.,2024-05-01,0
2021,866,28,4,Media,Mantenibilidad: Complejidad ciclomática en módulo de API.,2024-02-09,0
2022,866,28,1,Baja,Mantenibilidad: Complejidad ciclomática en módulo de datos.,2023-05-27,0
2023,866,18,9,Baja,Usabilidad: Flujo confuso en módulo de API.,2023-12-13,0
2024,867,1,9,Media,Funcionalidad: Lógica/algoritmo en módulo de usuario.,2021-08-06,0
2025,867,1,5,Baja,Funcionalidad: Lógica/algoritmo en módulo de UI.,2021-08-22,0
2026,867,2,11,Baja,Funcionalidad: Requisitos mal interpretados en módulo de reportes.,2021-10-07,0
2027,873,14,9,Baja,Seguridad: Exposición de datos en módulo de usuario.,2023-07-08,0
2028,874,23,5,Alta,Compatibilidad: Resolución/dispositivo en módulo de usuario.,2024-12-04,0
2029,874,23,5,Media,Compatibilidad: Resolución/dispositivo en módulo de API.,2024-09-25,0
2030,874,42,3,Media,Documentación: Especificación desactualizada en módulo de reportes.,2024-03-03,0
2031,874,46,6,Baja,Documentación: Formato incorrecto en módulo de pago.,2024-08-18,0
2032,874,38,9,Baja,Fiabilidad: Fugas de recursos en módulo de usuario.,2023-12-07,0
2033,874,2,6,Media,Funcionalidad: Requisitos mal interpretados en módulo de usuario.,2023-11-25,0
2034,874,4,9,Media,Funcionalidad: Validación de entradas en módulo de reportes.,2024-01-13,0
2035,874,28,11,Baja,Mantenibilidad: Complejidad ciclomática en módulo de usuario.,2023-12-25,0
2036,874,27,4,Baja,Mantenibilidad: Duplicación/código espagueti en módulo de autenticación.,2023-12-19,0
2037,874,19,2,Media,Usabilidad: Etiquetas/ayuda en módulo de reportes.,2024-12-21,0
2038,875,4,1,Alta,Funcionalidad: Validación de entradas en módulo de API.,2023-06-20,0
2039,875,1,5,Baja,Funcionalidad: Lógica/algoritmo en módulo de catálogo.,2023-03-07,0
2040,875,27,9,Baja,Mantenibilidad: Duplicación/código espagueti en módulo de catálogo.,2023-05-27,0
2041,875,33,13,Alta,Portabilidad: Endianness/arqu. en módulo de API.,2023-06-07,0
2042,875,6,10,Media,Rendimiento: Consultas ineficientes en módulo de UI.,2023-05-13,0
2043,877,43,1,Baja,Documentación: Guías incompletas en módulo de pago.,2022-07-31,0
2044,878,44,12,Baja,Documentación: Comentarios engañosos en módulo de UI.,2022-12-06,0
2045,878,38,4,Media,Fiabilidad: Fugas de recursos en módulo de pago.,2024-05-24,0
2046,878,2,2,Baja,Funcionalidad: Requisitos mal interpretados en módulo de usuario.,2024-01-02,0
2047,878,29,11,Baja,Mantenibilidad: Nombres pobres en módulo de API.,2024-05-12,0
2048,878,13,3,Baja,Seguridad: Autorización rota en módulo de catálogo.,2023-09-03,0
2049,879,38,9,Media,Fiabilidad: Fugas de recursos en módulo de pago.,2025-11-17,0
2050,880,25,6,Media,Compatibilidad: Versionado API en módulo de API.,2021-12-08,0
2051,880,37,3,Media,Fiabilidad: Condiciones de carrera en módulo de usuario.,2021-06-21,0
2052,880,41,4,Baja,Fiabilidad: Estados inconsistentes en módulo de pago.,2021-10-20,0
2053,880,4,7,Baja,Funcionalidad: Validación de entradas en módulo de API.,2021-11-10,0
2054,880,28,5,Baja,Mantenibilidad: Complejidad ciclomática en módulo de reportes.,2021-05-24,0
2055,880,28,4,Baja,Mantenibilidad: Complejidad ciclomática en módulo de pago.,2021-08-27,0
2056,880,48,7,Media,Otros: Datos de prueba en módulo de pago.,2021-10-27,0
2057,880,35,13,Baja,Portabilidad: Diferencias de runtime en módulo de pago.,2021-12-13,0
2058,880,34,6,Baja,Portabilidad: Dependencias SO en módulo de datos.,2022-02-07,0
2059,880,7,1,Media,Rendimiento: Uso excesivo de CPU en módulo de datos.,2021-10-21,0
2060,880,13,13,Baja,Seguridad: Autorización rota en módulo de autenticación.,2021-06-05,0
2061,880,11,5,Baja,Seguridad: XSS en módulo de API.,2021-06-05,0
2062,881,25,10,Media,Compatibilidad: Versionado API en módulo de reportes.,2024-07-16,0
2063,881,45,12,Media,Documentación: Falta de ejemplo en módulo de UI.,2024-09-23,0
2064,881,37,9,Alta,Fiabilidad: Condiciones de carrera en módulo de UI.,2025-02-26,0
2065,881,2,5,Media,Funcionalidad: Requisitos mal interpretados en módulo de datos.,2024-10-29,0
2066,881,29,4,Baja,Mantenibilidad: Nombres pobres en módulo de usuario.,2024-12-14,0
2067,881,32,5,Media,Portabilidad: Rutas/FS en módulo de API.,2024-11-15,0
2068,881,21,2,Baja,Usabilidad: Feedback insuficiente en módulo de pago.,2024-12-26,0
2069,882,41,5,Alta,Fiabilidad: Estados inconsistentes en módulo de UI.,2022-06-06,0
2070,882,18,1,Baja,Usabilidad: Flujo confuso en módulo de reportes.,2021-12-24,0
2071,883,23,11,Media,Compatibilidad: Resolución/dispositivo en módulo de API.,2021-04-18,0
2072,883,4,5,Media,Funcionalidad: Validación de entradas en módulo de datos.,2021-03-12,0
2073,883,36,5,Media,Portabilidad: Script deploy en módulo de UI.,2021-05-04,0
2074,883,12,4,Baja,Seguridad: Inyección SQL en módulo de UI.,2021-04-05,0
2075,886,42,15,Baja,Documentación: Especificación desactualizada en módulo de reportes.,2025-03-02,0
2076,886,40,10,Baja,Fiabilidad: Reintentos/retornos en módulo de API.,2025-03-09,0
2077,886,31,3,Baja,Mantenibilidad: Acoplamiento alto en módulo de usuario.,2025-09-19,0
2078,888,2,1,Baja,Funcionalidad: Requisitos mal interpretados en módulo de reportes.,2021-11-13,0
2079,889,38,11,Media,Fiabilidad: Fugas de recursos en módulo de datos.,2025-08-06,0
2080,889,38,8,Alta,Fiabilidad: Fugas de recursos en módulo de usuario.,2025-03-24,0
2081,889,1,7,Media,Funcionalidad: Lógica/algoritmo en módulo de UI.,2025-08-14,0
2082,889,16,3,Media,Seguridad: XXE en módulo de datos.,2024-12-29,0
2083,889,14,3,Media,Seguridad: Exposición de datos en módulo de UI.,2025-06-14,0
2084,897,46,12,Media,Documentación: Formato incorrecto en módulo de reportes.,2025-09-19,0
2085,897,1,6,Alta,Funcionalidad: Lógica/algoritmo en módulo de reportes.,2025-11-15,0
