tarea_id,nombre_tarea,tipo_tarea,prioridad,completada,fecha_entrega,fecha_completado,catalogo_tareas_id,metadata_extraccion
32461,Diseño de interfaz,Documentación,Alta,0,2025-10-25,,706,0
32462,Pruebas funcionales,Soporte,Baja,1,2025-09-17,2025-09-23,706,0
32463,Documentación técnica,Soporte,Media,1,2025-10-26,2025-10-28,706,0
32464,Control de calidad,Soporte,Media,0,2025-11-15,,706,0
32465,Control de calidad,Documentación,Baja,1,2025-11-21,2025-11-25,706,0
32466,Desarrollo backend,Mantenimiento,Baja,0,2025-11-08,,706,0
32467,Ajustes post-despliegue,Diseño,Baja,0,2025-08-09,,706,0
32468,Desarrollo backend,Mantenimiento,Alta,0,2025-09-23,,706,0
32469,Config. infraestructura,Implementación,Baja,1,2025-09-05,2025-09-13,706,0
32470,Optimización de consultas,Soporte,Media,0,2025-11-01,,706,0
32471,Diseño de interfaz,Implementación,Media,0,2025-09-22,,706,0
32472,Pruebas de rendimiento,Soporte,Baja,0,2025-10-07,,706,0
32473,Despliegue QA,Diseño,Alta,0,2025-11-05,,706,0
32474,Migración de datos,Mantenimiento,Media,0,2025-11-10,,706,0
32475,Pruebas funcionales,Diseño,Alta,0,2025-09-11,,706,0
32476,Análisis de requisitos,Desarrollo,Alta,0,2025-12-18,,706,0
32477,Migración de datos,Documentación,Alta,1,2025-10-19,2025-10-25,706,0
32478,Integración BD,Soporte,Baja,0,2025-11-14,,706,0
32479,Pruebas unitarias,Mantenimiento,Media,0,2025-08-22,,706,0
32480,CI/CD,Documentación,Media,0,2025-11-27,,706,0
32481,Diseño de interfaz,Mantenimiento,Media,1,2025-08-09,2025-08-13,706,0
32482,Pruebas de rendimiento,Implementación,Media,0,2025-12-21,,706,0
32483,Pruebas funcionales,Desarrollo,Media,0,2025-11-25,,706,0
32484,Pruebas de rendimiento,Diseño,Baja,1,2025-11-15,2025-11-23,706,0
32485,Pruebas funcionales,Testing,Media,1,2025-12-04,2025-12-08,706,0
32486,Soporte post-implementación,Testing,Alta,0,2025-11-02,,706,0
32487,Integración BD,Testing,Media,0,2025-09-12,,706,0
32488,Despliegue QA,Diseño,Media,0,2025-10-10,,706,0
32489,Diseño de interfaz,Testing,Alta,0,2025-08-25,,706,0
32490,Mantenimiento,Mantenimiento,Baja,1,2025-10-03,2025-10-05,706,0
32491,Automatización de pruebas,Implementación,Baja,0,2025-09-17,,706,0
32492,Config. infraestructura,Documentación,Alta,0,2025-11-11,,706,0
32493,Migración de datos,Mantenimiento,Media,1,2025-10-01,2025-10-07,706,0
32494,Optimización de consultas,Mantenimiento,Alta,0,2025-10-11,,706,0
32495,Pruebas unitarias,Soporte,Alta,0,2025-09-07,,706,0
32496,Optimización de consultas,Testing,Baja,1,2025-11-27,2025-11-27,706,0
32497,Soporte post-implementación,Implementación,Media,0,2025-10-16,,706,0
32498,Integración BD,Mantenimiento,Alta,0,2025-11-20,,706,0
32499,Config. infraestructura,Diseño,Media,0,2025-11-12,,706,0
32500,CI/CD,Documentación,Alta,0,2025-10-31,,706,0
32501,Mantenimiento,Mantenimiento,Media,1,2025-08-16,2025-08-17,706,0
32502,Revisión de sprint,Implementación,Baja,1,2025-08-31,2025-09-04,706,0
32503,Desarrollo frontend,Documentación,Alta,0,2025-08-13,,706,0
32504,Automatización de pruebas,Desarrollo,Media,1,2025-09-07,2025-09-12,706,0
32505,Pruebas unitarias,Implementación,Alta,0,2025-10-16,,706,0
32506,Control de calidad,Documentación,Media,0,2025-12-03,,706,0
32507,Documentación técnica,Documentación,Alta,0,2025-10-28,,706,0
32508,Validación QA,Diseño,Media,1,2025-08-20,2025-08-20,706,0
32509,Despliegue QA,Implementación,Alta,0,2025-11-07,,706,0
32510,Validación QA,Documentación,Alta,0,2025-08-26,,706,0
32511,Despliegue QA,Implementación,Alta,0,2025-10-21,,706,0
32512,Despliegue QA,Documentación,Media,0,2025-12-12,,706,0
32513,Implementación API,Mantenimiento,Media,1,2025-11-12,2025-11-22,706,0
32514,Automatización de pruebas,Documentación,Media,1,2025-11-08,2025-11-12,706,0
32515,Mantenimiento,Diseño,Baja,0,2025-11-15,,706,0
32516,Pruebas de rendimiento,Mantenimiento,Media,0,2025-09-20,,706,0
32517,Control de calidad,Implementación,Media,1,2025-12-18,2025-12-18,706,0
32518,Control de calidad,Mantenimiento,Baja,0,2025-09-25,,706,0
32519,Desarrollo frontend,Soporte,Media,1,2025-11-17,2025-11-17,706,0
32520,Mantenimiento,Documentación,Alta,0,2025-08-09,,706,0
32521,Despliegue QA,Documentación,Baja,0,2025-11-30,,706,0
32522,Pruebas de rendimiento,Implementación,Alta,1,2025-10-09,2025-10-15,706,0
32523,Control de calidad,Implementación,Media,1,2025-09-07,2025-09-11,706,0
32524,Soporte post-implementación,Testing,Alta,0,2025-09-11,,706,0
32525,Pruebas unitarias,Diseño,Alta,1,2025-10-25,2025-10-29,706,0
32526,Migración de datos,Soporte,Alta,0,2025-12-05,,706,0
32527,Pruebas de rendimiento,Implementación,Media,1,2025-10-17,2025-10-17,706,0
32528,Soporte post-implementación,Desarrollo,Baja,1,2025-09-15,2025-09-17,706,0
32529,Pruebas unitarias,Desarrollo,Alta,0,2025-09-09,,706,0
32530,Mantenimiento,Implementación,Media,1,2025-11-17,2025-11-27,706,0
32531,Desarrollo backend,Desarrollo,Media,1,2025-10-31,2025-11-01,706,0
32532,Validación QA,Desarrollo,Baja,1,2025-09-26,2025-10-02,706,0
32533,Revisión de sprint,Implementación,Baja,0,2025-10-09,,706,0
32534,Config. infraestructura,Mantenimiento,Media,0,2025-12-09,,706,0
32535,Mantenimiento,Soporte,Alta,1,2025-09-24,2025-09-25,706,0
32536,Despliegue QA,Mantenimiento,Alta,0,2025-10-28,,706,0
32537,Desarrollo frontend,Desarrollo,Media,0,2025-09-10,,706,0
32538,Desarrollo frontend,Documentación,Media,1,2025-09-30,2025-10-03,706,0
32539,Control de calidad,Soporte,Media,0,2025-09-26,,706,0
32540,Despliegue QA,Testing,Media,0,2025-08-11,,706,0
32541,Seguridad,Mantenimiento,Media,0,2025-11-26,,706,0
32542,Diseño de interfaz,Diseño,Baja,1,2025-08-04,2025-08-11,706,0
32543,Validación QA,Diseño,Media,0,2025-11-02,,706,0
32544,Migración de datos,Desarrollo,Alta,1,2025-11-13,2025-11-19,706,0
32545,Desarrollo backend,Documentación,Media,0,2025-10-31,,706,0
32546,Automatización de pruebas,Desarrollo,Baja,0,2025-12-02,,706,0
32547,Config. infraestructura,Implementación,Media,0,2025-10-01,,706,0
32548,Soporte post-implementación,Diseño,Baja,0,2025-10-23,,706,0
32549,Optimización de consultas,Implementación,Alta,1,2025-11-09,2025-11-14,706,0
32550,Integración BD,Diseño,Baja,1,2025-08-30,2025-09-01,706,0
32551,Pruebas de rendimiento,Soporte,Media,0,2025-10-13,,706,0
32552,Pruebas de rendimiento,Documentación,Baja,0,2025-12-16,,706,0
32553,Desarrollo backend,Desarrollo,Alta,1,2025-08-23,2025-09-01,706,0
32554,Migración de datos,Documentación,Media,1,2025-09-04,2025-09-04,706,0
32555,Control de calidad,Soporte,Media,0,2025-11-22,,706,0
32556,Análisis de requisitos,Mantenimiento,Alta,0,2025-10-12,,706,0
32557,Implementación API,Testing,Media,1,2025-11-12,2025-11-12,706,0
32558,Documentación técnica,Implementación,Baja,1,2025-11-20,2025-11-21,706,0
32559,Config. infraestructura,Documentación,Baja,0,2025-08-25,,706,0
32560,Control de calidad,Implementación,Media,0,2025-08-27,,706,0
32561,Documentación técnica,Testing,Baja,0,2025-11-07,,706,0
32562,Desarrollo frontend,Desarrollo,Baja,1,2025-08-29,2025-08-31,706,0
32563,Migración de datos,Documentación,Baja,0,2025-08-03,,706,0
32564,Pruebas funcionales,Desarrollo,Alta,0,2025-11-25,,706,0
32565,Automatización de pruebas,Diseño,Alta,0,2025-10-25,,706,0
32566,Config. infraestructura,Mantenimiento,Media,0,2025-10-18,,706,0
32567,Desarrollo frontend,Diseño,Alta,1,2025-10-02,2025-10-02,706,0
32568,Pruebas funcionales,Diseño,Baja,1,2025-09-27,2025-09-30,706,0
32569,Pruebas de rendimiento,Soporte,Baja,0,2025-11-16,,706,0
32570,Soporte post-implementación,Documentación,Media,0,2025-08-30,,706,0
32571,Mantenimiento,Desarrollo,Baja,1,2025-09-01,2025-09-01,706,0
32572,CI/CD,Diseño,Alta,0,2025-08-02,,706,0
32573,CI/CD,Testing,Alta,0,2025-11-06,,706,0
32574,Soporte post-implementación,Documentación,Alta,0,2025-10-01,,706,0
32575,Desarrollo backend,Implementación,Alta,1,2025-11-12,2025-11-17,706,0
32576,Análisis de requisitos,Documentación,Media,1,2025-11-07,2025-11-08,706,0
32577,Integración BD,Documentación,Media,0,2025-10-07,,706,0
32578,Integración BD,Diseño,Media,0,2025-08-26,,706,0
32579,Desarrollo backend,Diseño,Media,0,2025-09-15,,706,0
32580,Revisión de código,Soporte,Media,1,2025-10-22,2025-10-29,706,0
32581,Análisis de requisitos,Mantenimiento,Alta,0,2025-11-14,,706,0
32582,CI/CD,Mantenimiento,Media,0,2025-08-15,,706,0
32583,CI/CD,Desarrollo,Media,0,2025-10-12,,706,0
32584,CI/CD,Mantenimiento,Alta,0,2025-11-11,,706,0
32585,Mantenimiento,Soporte,Alta,1,2025-10-31,2025-10-31,706,0
32586,Automatización de pruebas,Desarrollo,Media,1,2025-10-16,2025-10-18,706,0
32587,Automatización de pruebas,Soporte,Media,0,2025-11-27,,706,0
32588,Desarrollo frontend,Implementación,Baja,0,2025-09-19,,706,0
32589,Seguridad,Diseño,Baja,0,2025-11-24,,706,0
32590,Documentación técnica,Desarrollo,Media,0,2025-09-23,,706,0
32591,Revisión de código,Mantenimiento,Alta,0,2025-10-21,,706,0
32592,Análisis de requisitos,Mantenimiento,Baja,1,2025-10-09,2025-10-09,706,0
32593,Integración BD,Testing,Media,1,2025-12-10,2025-12-20,706,0
32594,Validación QA,Documentación,Media,0,2025-09-16,,706,0
32595,Validación QA,Testing,Alta,0,2025-08-15,,706,0
32596,Optimización de consultas,Mantenimiento,Media,0,2025-11-01,,706,0
32597,Control de calidad,Documentación,Media,1,2025-11-03,2025-11-08,706,0
32598,Análisis de requisitos,Diseño,Media,0,2025-09-06,,706,0
32599,Análisis de requisitos,Diseño,Baja,1,2025-11-05,2025-11-09,706,0
32600,Pruebas funcionales,Soporte,Baja,0,2025-08-24,,706,0
32601,CI/CD,Implementación,Baja,1,2025-11-02,2025-11-09,706,0
32602,Desarrollo backend,Implementación,Alta,0,2025-11-23,,706,0
32603,Seguridad,Diseño,Media,0,2025-11-10,,706,0
32604,Control de calidad,Mantenimiento,Baja,0,2025-09-17,,706,0
32605,Pruebas unitarias,Testing,Alta,0,2025-10-29,,706,0
32606,Seguridad,Diseño,Alta,1,2020-10-26,2020-10-26,707,0
32607,Automatización de pruebas,Desarrollo,Baja,1,2021-02-04,2021-02-12,707,0
32608,Análisis de requisitos,Soporte,Media,1,2021-10-22,2021-10-25,707,0
32609,Mantenimiento,Implementación,Alta,1,2021-10-25,2021-10-26,707,0
32610,Automatización de pruebas,Documentación,Baja,1,2021-07-10,2021-07-13,707,0
32611,Control de calidad,Desarrollo,Media,1,2021-02-11,2021-02-11,707,0
32612,Seguridad,Desarrollo,Alta,1,2021-05-02,2021-05-10,707,0
32613,Implementación API,Implementación,Media,1,2021-03-25,2021-03-29,707,0
32614,Pruebas funcionales,Soporte,Media,1,2020-12-02,2020-12-08,707,0
32615,Seguridad,Desarrollo,Media,1,2021-05-07,2021-05-19,707,0
32616,Diseño de interfaz,Desarrollo,Media,1,2021-03-13,2021-03-26,707,0
32617,Pruebas funcionales,Implementación,Media,1,2021-02-20,2021-03-01,707,0
32618,Despliegue QA,Documentación,Media,1,2021-07-25,2021-08-02,707,0
32619,Desarrollo frontend,Implementación,Baja,1,2020-12-06,2020-12-11,707,0
32620,Pruebas unitarias,Desarrollo,Media,1,2021-10-13,2021-10-21,707,0
32621,Control de calidad,Mantenimiento,Media,1,2023-02-16,2023-02-23,708,0
32622,Documentación técnica,Documentación,Media,1,2023-03-05,2023-03-16,708,0
32623,Mantenimiento,Implementación,Alta,1,2023-10-22,2023-10-28,708,0
32624,Optimización de consultas,Diseño,Media,0,2022-12-08,,708,0
32625,Integración BD,Documentación,Media,1,2023-03-14,2023-03-20,708,0
32626,Revisión de sprint,Testing,Alta,0,2023-05-28,,708,0
32627,Migración de datos,Documentación,Alta,0,2023-02-09,,708,0
32628,Control de calidad,Documentación,Alta,0,2023-08-11,,708,0
32629,Revisión de código,Diseño,Media,0,2023-03-15,,708,0
32630,Análisis de requisitos,Implementación,Media,0,2023-08-29,,708,0
32631,Automatización de pruebas,Soporte,Alta,1,2023-07-12,2023-07-18,708,0
32632,Revisión de código,Testing,Baja,0,2023-10-31,,708,0
32633,Revisión de sprint,Documentación,Alta,0,2023-07-09,,708,0
32634,Mantenimiento,Mantenimiento,Media,0,2023-10-10,,708,0
32635,Implementación API,Implementación,Media,1,2023-05-08,2023-05-08,708,0
32636,Ajustes post-despliegue,Documentación,Media,0,2023-06-10,,708,0
32637,Mantenimiento,Implementación,Media,1,2023-06-27,2023-07-07,708,0
32638,Desarrollo frontend,Testing,Media,0,2023-04-18,,708,0
32639,Ajustes post-despliegue,Diseño,Alta,1,2023-03-31,2023-04-04,708,0
32640,Ajustes post-despliegue,Soporte,Alta,1,2023-04-30,2023-05-01,708,0
32641,Migración de datos,Diseño,Alta,0,2023-04-16,,708,0
32642,Revisión de sprint,Mantenimiento,Media,0,2023-07-19,,708,0
32643,Diseño de interfaz,Desarrollo,Media,1,2023-03-19,2023-03-27,708,0
32644,Validación QA,Diseño,Media,1,2023-08-14,2023-08-22,708,0
32645,Desarrollo frontend,Implementación,Baja,0,2023-07-19,,708,0
32646,Automatización de pruebas,Implementación,Baja,0,2022-12-05,,708,0
32647,Migración de datos,Implementación,Alta,0,2023-07-29,,708,0
32648,Desarrollo frontend,Desarrollo,Baja,0,2023-11-07,,708,0
32649,Ajustes post-despliegue,Testing,Alta,0,2023-02-27,,708,0
32650,Despliegue QA,Mantenimiento,Alta,0,2023-07-25,,708,0
32651,Revisión de sprint,Diseño,Baja,0,2023-08-09,,708,0
32652,Soporte post-implementación,Implementación,Media,0,2023-10-02,,708,0
32653,Pruebas funcionales,Testing,Media,1,2023-03-26,2023-03-28,708,0
32654,Revisión de código,Desarrollo,Media,0,2023-07-29,,708,0
32655,Documentación técnica,Testing,Media,0,2023-04-13,,708,0
32656,Pruebas funcionales,Documentación,Media,0,2020-12-11,,709,0
32657,Desarrollo frontend,Implementación,Alta,1,2020-12-09,2020-12-09,709,0
32658,CI/CD,Desarrollo,Baja,1,2021-09-07,2021-09-16,709,0
32659,Automatización de pruebas,Soporte,Alta,1,2020-11-16,2020-11-16,709,0
32660,Integración BD,Testing,Alta,1,2021-10-19,2021-10-29,709,0
32661,Revisión de sprint,Diseño,Alta,1,2021-03-03,2021-03-09,709,0
32662,Revisión de sprint,Mantenimiento,Baja,1,2021-04-02,2021-04-10,709,0
32663,Control de calidad,Soporte,Media,0,2021-04-15,,709,0
32664,Despliegue QA,Testing,Media,0,2021-03-15,,709,0
32665,Ajustes post-despliegue,Diseño,Alta,1,2021-08-15,2021-08-26,709,0
32666,Revisión de sprint,Mantenimiento,Media,1,2021-04-15,2021-04-15,709,0
32667,Control de calidad,Implementación,Media,0,2021-04-25,,709,0
32668,Desarrollo backend,Mantenimiento,Media,0,2020-11-01,,709,0
32669,Implementación API,Implementación,Baja,1,2020-12-14,2020-12-14,709,0
32670,Desarrollo frontend,Testing,Media,1,2021-04-15,2021-04-20,709,0
32671,Automatización de pruebas,Testing,Media,0,2021-02-03,,709,0
32672,Pruebas funcionales,Implementación,Media,1,2021-07-16,2021-07-21,709,0
32673,Desarrollo backend,Mantenimiento,Alta,1,2021-04-30,2021-05-06,709,0
32674,Implementación API,Testing,Media,1,2020-11-14,2020-11-18,709,0
32675,Pruebas funcionales,Desarrollo,Media,1,2020-11-29,2020-12-03,709,0
32676,Config. infraestructura,Documentación,Media,0,2021-07-02,,709,0
32677,Implementación API,Documentación,Media,1,2021-02-24,2021-03-06,709,0
32678,Automatización de pruebas,Mantenimiento,Baja,1,2021-07-09,2021-07-11,709,0
32679,Migración de datos,Testing,Baja,0,2021-02-22,,709,0
32680,Soporte post-implementación,Desarrollo,Baja,1,2021-03-14,2021-03-17,709,0
32681,Control de calidad,Soporte,Media,1,2021-10-15,2021-10-24,709,0
32682,Implementación API,Mantenimiento,Baja,0,2021-03-25,,709,0
32683,Validación QA,Desarrollo,Media,0,2021-05-03,,709,0
32684,Seguridad,Documentación,Alta,0,2021-05-08,,709,0
32685,Mantenimiento,Documentación,Alta,1,2021-04-18,2021-04-27,709,0
32686,Revisión de sprint,Desarrollo,Baja,1,2021-10-01,2021-10-04,709,0
32687,Desarrollo backend,Mantenimiento,Baja,0,2021-03-07,,709,0
32688,Config. infraestructura,Testing,Media,1,2020-12-15,2020-12-17,709,0
32689,Automatización de pruebas,Mantenimiento,Baja,0,2021-08-28,,709,0
32690,Soporte post-implementación,Diseño,Baja,1,2021-01-08,2021-01-10,709,0
32691,Mantenimiento,Desarrollo,Baja,1,2021-03-26,2021-03-30,709,0
32692,Diseño de interfaz,Implementación,Alta,1,2021-10-25,2021-10-31,709,0
32693,Pruebas de rendimiento,Testing,Media,1,2021-03-19,2021-03-19,709,0
32694,Implementación API,Documentación,Baja,1,2021-03-16,2021-03-19,709,0
32695,Pruebas funcionales,Testing,Baja,0,2021-03-11,,709,0
32696,Documentación técnica,Mantenimiento,Alta,0,2021-08-28,,709,0
32697,Integración BD,Soporte,Media,0,2021-06-22,,709,0
32698,Desarrollo backend,Implementación,Media,1,2020-10-11,2020-10-16,709,0
32699,Integración BD,Diseño,Alta,0,2021-01-08,,709,0
32700,Pruebas de rendimiento,Mantenimiento,Baja,0,2021-11-08,,709,0
32701,Despliegue QA,Mantenimiento,Media,1,2020-12-23,2020-12-23,709,0
32702,Pruebas de rendimiento,Mantenimiento,Baja,1,2021-05-16,2021-05-25,709,0
32703,Integración BD,Testing,Media,1,2021-04-15,2021-04-20,709,0
32704,Revisión de sprint,Soporte,Media,0,2021-02-11,,709,0
32705,Automatización de pruebas,Documentación,Alta,0,2021-05-11,,709,0
32706,Revisión de código,Documentación,Media,1,2020-11-06,2020-11-09,709,0
32707,Desarrollo backend,Testing,Media,0,2021-03-24,,709,0
32708,Desarrollo backend,Mantenimiento,Baja,1,2021-07-28,2021-07-30,709,0
32709,Soporte post-implementación,Implementación,Media,1,2021-04-23,2021-04-29,709,0
32710,Automatización de pruebas,Soporte,Media,1,2021-06-05,2021-06-11,709,0
32711,Mantenimiento,Testing,Alta,1,2021-05-10,2021-05-11,709,0
32712,Soporte post-implementación,Implementación,Media,1,2021-08-14,2021-08-27,709,0
32713,Pruebas de rendimiento,Desarrollo,Media,1,2021-01-30,2021-02-08,709,0
32714,Revisión de sprint,Testing,Baja,1,2021-02-18,2021-02-25,709,0
32715,Despliegue QA,Testing,Media,0,2020-11-12,,709,0
32716,Análisis de requisitos,Diseño,Media,1,2020-11-15,2020-11-18,709,0
32717,Integración BD,Testing,Media,1,2021-08-17,2021-08-17,709,0
32718,Seguridad,Diseño,Media,1,2021-04-20,2021-04-21,709,0
32719,Pruebas funcionales,Mantenimiento,Media,1,2021-02-21,2021-02-26,709,0
32720,Pruebas funcionales,Desarrollo,Baja,1,2021-06-21,2021-06-23,709,0
32721,Desarrollo frontend,Implementación,Media,1,2021-03-21,2021-03-23,709,0
32722,Soporte post-implementación,Mantenimiento,Baja,1,2020-10-26,2020-10-26,709,0
32723,Pruebas unitarias,Diseño,Alta,1,2021-01-12,2021-01-20,709,0
32724,Migración de datos,Soporte,Media,0,2020-12-31,,709,0
32725,Control de calidad,Soporte,Media,1,2021-08-01,2021-08-10,709,0
32726,Validación QA,Documentación,Media,1,2020-12-19,2020-12-23,709,0
32727,Config. infraestructura,Soporte,Alta,0,2021-02-12,,709,0
32728,Pruebas funcionales,Desarrollo,Media,1,2021-04-01,2021-04-04,709,0
32729,Desarrollo frontend,Soporte,Alta,0,2021-02-03,,709,0
32730,CI/CD,Desarrollo,Media,1,2021-05-09,2021-05-15,709,0
32731,Pruebas de rendimiento,Desarrollo,Media,0,2021-01-22,,710,0
32732,Seguridad,Testing,Baja,0,2021-04-21,,710,0
32733,Desarrollo backend,Diseño,Alta,0,2021-05-26,,710,0
32734,Pruebas unitarias,Desarrollo,Alta,0,2021-06-17,,710,0
32735,Pruebas unitarias,Documentación,Media,0,2021-06-09,,710,0
32736,Diseño de interfaz,Soporte,Media,1,2024-01-15,2024-01-21,711,0
32737,Automatización de pruebas,Soporte,Media,1,2023-10-11,2023-10-14,711,0
32738,Seguridad,Documentación,Alta,1,2024-01-12,2024-01-20,711,0
32739,Ajustes post-despliegue,Implementación,Baja,1,2024-02-22,2024-03-02,711,0
32740,Pruebas de rendimiento,Documentación,Media,1,2023-07-29,2023-08-01,711,0
32741,Automatización de pruebas,Mantenimiento,Media,1,2023-11-08,2023-11-13,711,0
32742,Revisión de código,Soporte,Alta,1,2023-12-02,2023-12-06,711,0
32743,Pruebas unitarias,Mantenimiento,Baja,1,2023-09-04,2023-09-05,711,0
32744,Mantenimiento,Testing,Alta,1,2024-03-01,2024-03-10,711,0
32745,Integración BD,Mantenimiento,Media,1,2024-01-11,2024-01-11,711,0
32746,Migración de datos,Testing,Media,1,2023-10-23,2023-10-23,711,0
32747,Ajustes post-despliegue,Documentación,Alta,0,2023-09-20,,711,0
32748,Desarrollo backend,Implementación,Alta,1,2023-11-26,2023-12-01,711,0
32749,Integración BD,Desarrollo,Media,1,2023-12-30,2023-12-30,711,0
32750,Despliegue QA,Documentación,Alta,1,2024-03-13,2024-03-13,711,0
32751,Documentación técnica,Diseño,Baja,1,2023-10-18,2023-10-18,711,0
32752,Optimización de consultas,Diseño,Media,1,2023-10-09,2023-10-18,711,0
32753,Migración de datos,Mantenimiento,Media,1,2024-02-07,2024-02-15,711,0
32754,Mantenimiento,Documentación,Baja,1,2023-09-21,2023-09-25,711,0
32755,Diseño de interfaz,Diseño,Media,1,2023-10-17,2023-10-19,711,0
32756,Pruebas unitarias,Mantenimiento,Media,1,2024-02-05,2024-02-05,711,0
32757,Mantenimiento,Desarrollo,Baja,1,2023-11-25,2023-11-25,711,0
32758,Implementación API,Documentación,Media,1,2024-03-20,2024-03-20,711,0
32759,Implementación API,Diseño,Alta,1,2023-10-08,2023-10-12,711,0
32760,Mantenimiento,Documentación,Media,1,2023-08-09,2023-08-12,711,0
32761,Análisis de requisitos,Documentación,Media,1,2023-08-23,2023-08-29,711,0
32762,Automatización de pruebas,Implementación,Baja,1,2023-07-20,2023-07-31,711,0
32763,Mantenimiento,Documentación,Baja,1,2024-03-24,2024-03-30,711,0
32764,Ajustes post-despliegue,Diseño,Baja,1,2024-01-24,2024-01-24,711,0
32765,CI/CD,Testing,Media,1,2023-12-18,2023-12-21,711,0
32766,Análisis de requisitos,Documentación,Alta,1,2023-09-30,2023-10-09,711,0
32767,CI/CD,Mantenimiento,Alta,1,2023-07-19,2023-07-28,711,0
32768,Pruebas unitarias,Implementación,Baja,1,2023-10-29,2023-10-30,711,0
32769,Desarrollo backend,Documentación,Media,1,2024-01-24,2024-01-27,711,0
32770,Revisión de sprint,Documentación,Media,1,2024-03-06,2024-03-06,711,0
32771,Config. infraestructura,Testing,Alta,1,2023-12-22,2024-01-03,711,0
32772,Automatización de pruebas,Desarrollo,Alta,1,2023-08-05,2023-08-05,711,0
32773,CI/CD,Mantenimiento,Alta,1,2023-12-05,2023-12-09,711,0
32774,Análisis de requisitos,Soporte,Baja,1,2023-08-14,2023-08-14,711,0
32775,Despliegue QA,Diseño,Baja,1,2023-10-24,2023-10-27,711,0
32776,Documentación técnica,Diseño,Baja,1,2023-12-30,2023-12-30,711,0
32777,Diseño de interfaz,Documentación,Media,1,2023-07-24,2023-07-27,711,0
32778,Optimización de consultas,Documentación,Media,1,2023-11-22,2023-12-04,711,0
32779,Integración BD,Mantenimiento,Baja,1,2023-11-19,2023-11-25,711,0
32780,Config. infraestructura,Documentación,Baja,1,2023-11-14,2023-11-14,711,0
32781,Documentación técnica,Documentación,Baja,1,2023-11-19,2023-11-23,711,0
32782,Seguridad,Implementación,Baja,1,2023-12-15,2023-12-21,711,0
32783,Análisis de requisitos,Soporte,Baja,1,2023-12-15,2023-12-19,711,0
32784,Config. infraestructura,Diseño,Media,1,2023-09-27,2023-09-30,711,0
32785,Desarrollo frontend,Mantenimiento,Alta,1,2023-09-25,2023-10-04,711,0
32786,Config. infraestructura,Implementación,Baja,1,2024-01-14,2024-01-23,711,0
32787,Soporte post-implementación,Testing,Media,1,2024-01-08,2024-01-14,711,0
32788,Soporte post-implementación,Testing,Baja,1,2024-03-19,2024-03-20,711,0
32789,Migración de datos,Diseño,Baja,1,2024-03-09,2024-03-09,711,0
32790,Implementación API,Diseño,Alta,1,2023-10-31,2023-11-02,711,0
32791,Automatización de pruebas,Mantenimiento,Media,1,2023-11-06,2023-11-10,711,0
32792,Optimización de consultas,Documentación,Media,1,2024-02-26,2024-02-29,711,0
32793,Optimización de consultas,Documentación,Alta,1,2023-11-17,2023-11-17,711,0
32794,Diseño de interfaz,Diseño,Media,1,2024-02-19,2024-02-22,711,0
32795,Control de calidad,Testing,Media,1,2024-03-19,2024-03-22,711,0
32796,Diseño de interfaz,Documentación,Baja,1,2024-02-22,2024-02-28,711,0
32797,Despliegue QA,Desarrollo,Media,1,2023-09-19,2023-10-01,711,0
32798,Revisión de sprint,Diseño,Media,1,2024-01-29,2024-02-06,711,0
32799,Config. infraestructura,Testing,Media,1,2024-01-06,2024-01-06,711,0
32800,Desarrollo frontend,Testing,Media,1,2023-08-28,2023-08-28,711,0
32801,Control de calidad,Desarrollo,Alta,1,2023-11-05,2023-11-17,711,0
32802,Despliegue QA,Mantenimiento,Baja,1,2023-11-08,2023-11-09,711,0
32803,Seguridad,Implementación,Alta,1,2023-10-12,2023-10-12,711,0
32804,Control de calidad,Diseño,Baja,1,2023-12-31,2024-01-03,711,0
32805,Revisión de sprint,Documentación,Alta,1,2023-12-21,2023-12-21,711,0
32806,Documentación técnica,Diseño,Media,1,2023-12-29,2024-01-10,711,0
32807,Despliegue QA,Diseño,Baja,1,2023-12-14,2023-12-14,711,0
32808,Revisión de código,Soporte,Media,1,2023-10-18,2023-10-24,711,0
32809,Revisión de sprint,Soporte,Media,1,2024-02-09,2024-02-11,711,0
32810,Pruebas unitarias,Implementación,Media,1,2023-12-07,2023-12-15,711,0
32811,CI/CD,Implementación,Media,1,2024-02-28,2024-03-07,711,0
32812,Integración BD,Documentación,Media,1,2024-02-02,2024-02-09,711,0
32813,Documentación técnica,Mantenimiento,Media,1,2023-12-30,2024-01-09,711,0
32814,Pruebas unitarias,Testing,Media,1,2023-12-28,2023-12-29,711,0
32815,Documentación técnica,Desarrollo,Baja,1,2023-12-11,2023-12-16,711,0
32816,Pruebas funcionales,Documentación,Media,1,2023-12-21,2023-12-28,711,0
32817,Diseño de interfaz,Implementación,Baja,0,2023-12-21,,711,0
32818,Revisión de código,Mantenimiento,Baja,1,2024-03-31,2024-04-06,711,0
32819,Implementación API,Implementación,Media,1,2024-02-22,2024-02-25,711,0
32820,Revisión de código,Documentación,Media,1,2023-09-14,2023-09-26,711,0
32821,Integración BD,Testing,Baja,1,2024-01-22,2024-01-22,711,0
32822,Config. infraestructura,Soporte,Media,1,2023-12-12,2023-12-12,711,0
32823,Pruebas unitarias,Testing,Alta,1,2023-12-05,2023-12-10,711,0
32824,Despliegue QA,Mantenimiento,Media,1,2023-11-01,2023-11-04,711,0
